rep,subj_n,b3,parameter,Estimate,Est.Error,Q2.5,Q97.5
816,500,0.2,mat2v1,-0.35510759025,0.030747611613885468,-0.41497865,-0.29319452500000004
816,500,0.2,mat3v1,0.22636878275,0.01824781110758512,0.19186772500000002,0.261745275
817,500,0.2,Intercept,-0.0435321387694975,0.06007011727846379,-0.157208625,0.08325434500000008
817,500,0.2,agentd,0.17848169189,0.03950234267373275,0.1034887,0.25669220000000004
817,500,0.2,mat2v1,-0.34526211625,0.032519255046694014,-0.40866252500000005,-0.28091764999999996
817,500,0.2,mat3v1,0.206963248,0.019420252430133563,0.16849625000000001,0.24270095000000003
818,500,0.2,Intercept,-0.0031933593625700003,0.059797850211937884,-0.12097664999999999,0.12027395000000003
818,500,0.2,agentd,0.16169729035,0.040089638229036384,0.08115251000000001,0.24017225
818,500,0.2,mat2v1,-0.376703247,0.03217377107781792,-0.44008755,-0.31291689999999994
818,500,0.2,mat3v1,0.175476089175,0.019234483853507692,0.138015475,0.21185345
819,500,0.2,Intercept,0.015106145163225001,0.0484398223820338,-0.084099395,0.11499952500000006
819,500,0.2,agentd,0.19062406995,0.04011690935042217,0.112936825,0.27064385
819,500,0.2,mat2v1,-0.36037949125,0.030740199323093683,-0.42027917500000006,-0.300988475
819,500,0.2,mat3v1,0.215112188,0.018348049468785047,0.17958845,0.25134334999999997
820,500,0.2,Intercept,0.012180230572325,0.04897555057223899,-0.08612428,0.11311307500000006
820,500,0.2,agentd,0.1128644597805,0.03914472723721968,0.0340992125,0.187510475
820,500,0.2,mat2v1,-0.421834845,0.03263557689082153,-0.48729122499999994,-0.3573109
820,500,0.2,mat3v1,0.19438056825,0.019835197931457275,0.15605515,0.233396375
821,500,0.2,Intercept,0.0646820021399,0.05811583057117117,-0.063961915,0.17019745000000003
821,500,0.2,agentd,0.160121176125,0.03996153711141645,0.0810428425,0.23701232500000002
821,500,0.2,mat2v1,-0.33734871675,0.031376755669955944,-0.401031475,-0.276928025
821,500,0.2,mat3v1,0.2171768825,0.019443508125998127,0.17931897500000002,0.25615055
822,500,0.2,Intercept,6.181793613000001e-4,0.044755066567381235,-0.0887736225,0.09383254
822,500,0.2,agentd,0.215524480275,0.040142955707291324,0.1397274,0.29515840000000004
822,500,0.2,mat2v1,-0.348014063,0.03138363010200741,-0.40963725000000006,-0.2869801
822,500,0.2,mat3v1,0.1520478737,0.019180230090299687,0.11438655,0.19063405
823,500,0.2,Intercept,-0.0360113009633575,0.06803242096546452,-0.16277297500000001,0.10316295000000002
823,500,0.2,agentd,0.157001476525,0.04094234792174,0.07946811,0.24292395
823,500,0.2,mat2v1,-0.33395595425,0.031774752429140025,-0.39662522499999997,-0.27374907499999995
823,500,0.2,mat3v1,0.21195594125,0.019225706980278288,0.17503765,0.2492586
824,500,0.2,Intercept,-0.090798516899175,0.056507551010670176,-0.187991,0.04075317500000001
824,500,0.2,agentd,0.13293347266125,0.037970922284164876,0.058482505,0.20698807500000002
824,500,0.2,mat2v1,-0.32810800175,0.032003876469531255,-0.390375525,-0.26495424999999995
824,500,0.2,mat3v1,0.199448031,0.019399488082575928,0.161316275,0.23747272500000002
825,500,0.2,Intercept,-0.0332429362156,0.0636344217972404,-0.15179432499999998,0.10194670000000003
825,500,0.2,agentd,0.1535224407,0.03957618646772261,0.07558685,0.22988229999999998
825,500,0.2,mat2v1,-0.324353559,0.03248300056437113,-0.389656975,-0.26067840000000003
825,500,0.2,mat3v1,0.179040518,0.018440892339085475,0.1428376,0.21537677500000005
826,500,0.2,Intercept,-0.0373394029232425,0.06558788244266132,-0.15974405,0.0975741925
826,500,0.2,agentd,0.14326315356425,0.038969904225522455,0.06843547500000001,0.22296467500000006
826,500,0.2,mat2v1,-0.35121246675,0.03198926809095737,-0.41461242499999995,-0.2879979
826,500,0.2,mat3v1,0.22243692175,0.019697482742478147,0.18361070000000002,0.26101387500000006
827,500,0.2,Intercept,0.034552400999575,0.04795656223912836,-0.068402185,0.12332805000000001
827,500,0.2,agentd,0.15628715435,0.04097482414883184,0.07690771499999999,0.239733725
827,500,0.2,mat2v1,-0.3898660275,0.03346362579297926,-0.45556415000000006,-0.3232968
827,500,0.2,mat3v1,0.194653509,0.01810486541018185,0.15892505,0.23053085000000004
828,500,0.2,Intercept,-0.132151870407,0.04538196528574451,-0.20763620000000002,-0.02489537249999997
828,500,0.2,agentd,0.203345649425,0.038203747044766756,0.1271118,0.27867772500000004
828,500,0.2,mat2v1,-0.37504337875,0.03262431781221604,-0.4379638,-0.311754475
828,500,0.2,mat3v1,0.202919062,0.019050085111629977,0.16432635,0.23980060000000003
829,500,0.2,Intercept,-0.031309495863475,0.05480891401896466,-0.13804899999999998,0.0865524475
829,500,0.2,agentd,0.19314600395,0.036677754631856255,0.11953302500000001,0.26521875
829,500,0.2,mat2v1,-0.347550549,0.03192981698046045,-0.40912575,-0.28415405
829,500,0.2,mat3v1,0.206952175,0.01871441884995625,0.17148805,0.24429977500000002
830,500,0.2,Intercept,-0.036610244187,0.060209308325061356,-0.151038575,0.08843055500000004
830,500,0.2,agentd,0.159162568,0.035448511133483816,0.0889091525,0.227744275
830,500,0.2,mat2v1,-0.4313882985,0.031230096170258563,-0.49283995,-0.36828812499999997
830,500,0.2,mat3v1,0.176289593,0.018990596262557235,0.138727825,0.214140675
831,500,0.2,Intercept,-0.025079337643925,0.071833552348611,-0.16875592500000003,0.12183765
831,500,0.2,agentd,0.11536070217495,0.03995352486725291,0.036491140000000005,0.19401465000000004
831,500,0.2,mat2v1,-0.3515204575,0.031957411392921485,-0.4151578,-0.29023485
831,500,0.2,mat3v1,0.18811419375,0.019715916548592123,0.150548825,0.227151675
832,500,0.2,Intercept,0.0438317794189775,0.05048231686117425,-0.07023306,0.14155040000000008
832,500,0.2,agentd,0.183950425575,0.037957850233371206,0.10839605,0.25596995
832,500,0.2,mat2v1,-0.3996932635,0.030116995963334916,-0.458729225,-0.3381428249999999
832,500,0.2,mat3v1,0.2234934295,0.018566965445812524,0.186716275,0.258709
833,500,0.2,Intercept,-0.04264013475938,0.06650914130675264,-0.17356649999999998,0.09480426000000007
833,500,0.2,agentd,0.15117412869,0.04033154836328231,0.0729068,0.2276334
833,500,0.2,mat2v1,-0.39344363025,0.03289387559435554,-0.45688985,-0.328568675
833,500,0.2,mat3v1,0.19301379075,0.01915595451941385,0.155591375,0.229660525
834,500,0.2,Intercept,-0.07081377482635,0.049309315289565225,-0.1475693,0.05231607750000003
834,500,0.2,agentd,0.23559341895,0.039155908481339645,0.15826697499999998,0.313511075
834,500,0.2,mat2v1,-0.37885884975,0.03256981927579718,-0.44340595,-0.31280922499999997
834,500,0.2,mat3v1,0.19679774675,0.019550047337483327,0.15678392500000002,0.23428785000000002
835,500,0.2,Intercept,-0.058546503522225,0.05457991679943693,-0.15583762499999998,0.05921681250000005
835,500,0.2,agentd,0.15597815035,0.03961071646512361,0.0787560175,0.23086735000000005
835,500,0.2,mat2v1,-0.37052757,0.032467596022749734,-0.43475677500000004,-0.30734117499999997
835,500,0.2,mat3v1,0.18843352325,0.01841379553467882,0.15318787499999997,0.22359262500000002
836,500,0.2,Intercept,-0.0187672199208,0.05169602711689782,-0.122237575,0.08813578250000001
836,500,0.2,agentd,0.1183574087175,0.03617146609115802,0.047715775,0.18847610000000004
836,500,0.2,mat2v1,-0.3126936145,0.03156640371277237,-0.37531575,-0.250391975
836,500,0.2,mat3v1,0.188172561,0.019498272225320946,0.14974337499999998,0.22697097500000002
837,500,0.2,Intercept,-0.083644539897475,0.07401010218129972,-0.2192419,0.0730127475
837,500,0.2,agentd,0.1288213050335,0.0380102952157122,0.05218612,0.20114445
837,500,0.2,mat2v1,-0.3392412395,0.03277352577074217,-0.403793125,-0.27598532499999995
837,500,0.2,mat3v1,0.17814294,0.02025157980390761,0.1390399,0.218085325
838,500,0.2,Intercept,-0.08810170683525,0.041076856608878894,-0.159459775,0.004094630500000028
838,500,0.2,agentd,0.14627211134,0.04144639839521732,0.0644678225,0.228077575
838,500,0.2,mat2v1,-0.33921694175,0.031891442420142524,-0.400099325,-0.2783662
838,500,0.2,mat3v1,0.20416229475,0.017510040628467286,0.16985170000000002,0.23794020000000002
839,500,0.2,Intercept,-0.013033619087986925,0.054527575959214904,-0.11748407499999998,0.10409020000000001
839,500,0.2,agentd,0.19534587555,0.04057293217839999,0.11739975000000001,0.27549877500000003
839,500,0.2,mat2v1,-0.3194900715,0.03240032829465295,-0.38433307499999997,-0.25719742500000004
839,500,0.2,mat3v1,0.22558519125,0.017639275842016054,0.19050140000000002,0.26031912500000004
840,500,0.2,Intercept,0.058057585192525,0.04953653528783596,-0.058224419999999985,0.14524602500000003
840,500,0.2,agentd,0.1486800877225,0.04199436189452619,0.06696275499999998,0.23113305
840,500,0.2,mat2v1,-0.3890689425,0.03285068196257949,-0.45458892500000003,-0.325406025
840,500,0.2,mat3v1,0.18753746825,0.01842746331152273,0.1510317,0.223726
841,500,0.2,Intercept,-0.03777423421215,0.07132679968033837,-0.17337480000000002,0.10576987500000018
841,500,0.2,agentd,0.17429189715,0.03700415665129899,0.100179125,0.24835915
841,500,0.2,mat2v1,-0.325578386,0.03242298973239977,-0.39107945,-0.262110875
841,500,0.2,mat3v1,0.19623721725,0.018345262656801597,0.160629825,0.2319863
842,500,0.2,Intercept,-0.016623092751425,0.06553526829301488,-0.14608175,0.12111205000000001
842,500,0.2,agentd,0.2502421495,0.036750888256851244,0.17838152499999999,0.32230802500000005
842,500,0.2,mat2v1,-0.351025243,0.03184382763305209,-0.41302049999999996,-0.288997775
842,500,0.2,mat3v1,0.2360618095,0.019378716062700578,0.197773525,0.274089725
843,500,0.2,Intercept,-0.0608814385074,0.06926770706664498,-0.1960688,0.07788562500000004
843,500,0.2,agentd,0.14455235034,0.04021724244985524,0.0646277375,0.22405992500000005
843,500,0.2,mat2v1,-0.42867602625,0.031176023781942976,-0.490310475,-0.36687157499999995
843,500,0.2,mat3v1,0.17716268675,0.01937546346082346,0.139398225,0.21390962500000002
844,500,0.2,Intercept,-0.0192264626888575,0.06708808698766011,-0.151048725,0.116779625
844,500,0.2,agentd,0.1408387024,0.03795089554926078,0.06571474749999999,0.21371025000000002
844,500,0.2,mat2v1,-0.329400366,0.03119010039847196,-0.390194375,-0.266517625
844,500,0.2,mat3v1,0.20984953175,0.018947753161337035,0.172371575,0.24649595
845,500,0.2,Intercept,-0.06365021002745,0.06877633202631406,-0.1906173,0.08302829250000004
845,500,0.2,agentd,0.1469476846025,0.039651216944083044,0.06829743500000002,0.22354102499999998
845,500,0.2,mat2v1,-0.35253657325,0.03018154103347646,-0.41305527499999994,-0.297032775
845,500,0.2,mat3v1,0.22914595375,0.01854211168690242,0.19361192500000002,0.266761225
846,500,0.2,Intercept,-0.05632511485275,0.04813763932426795,-0.14597405,0.04955193750000001
846,500,0.2,agentd,0.18861544115,0.03953136701420658,0.113323975,0.2673295
846,500,0.2,mat2v1,-0.390840597,0.032394238576023374,-0.453490675,-0.32956565000000004
846,500,0.2,mat3v1,0.22512742475,0.018899173519171794,0.18841492499999998,0.26190115
847,500,0.2,Intercept,0.01432758921967,0.05028389934855884,-0.08797028999999999,0.11391517500000001
847,500,0.2,agentd,0.094021038364,0.03986589702612232,0.017528890000000002,0.17356057500000002
847,500,0.2,mat2v1,-0.36612254525,0.0337224086003566,-0.43362167499999993,-0.29907505
847,500,0.2,mat3v1,0.22719632025,0.018584209109072745,0.1900419,0.263094625
848,500,0.2,Intercept,-0.044907436674125,0.060068677003258505,-0.159785725,0.07993814750000001
848,500,0.2,agentd,0.17746613085,0.040657929569288,0.09722868750000001,0.25714212499999994
848,500,0.2,mat2v1,-0.32243893475,0.03017536588823928,-0.38057897500000004,-0.263841425
848,500,0.2,mat3v1,0.20557987325,0.018610110453324977,0.16949695,0.24098695
849,500,0.2,Intercept,-0.04794251946603775,0.04264416802746939,-0.130258875,0.04300569500000001
849,500,0.2,agentd,0.117390344909675,0.04219369571431346,0.034761195,0.20131867500000006
849,500,0.2,mat2v1,-0.372323964,0.032162811932005375,-0.43340470000000003,-0.308603925
849,500,0.2,mat3v1,0.17700928915,0.019909635056414323,0.1377671,0.2152911
850,500,0.2,Intercept,-0.078774425057,0.06730339983189004,-0.20256482499999998,0.0621738275
850,500,0.2,agentd,0.1977610888325,0.03998933671894091,0.118026225,0.2757194
850,500,0.2,mat2v1,-0.3584249445,0.03209106788948432,-0.421618525,-0.295357425
850,500,0.2,mat3v1,0.18059409725,0.01919741606441294,0.14299277500000002,0.2167341
851,500,0.2,Intercept,0.1180884033175375,0.06115509640845269,-0.024995307499999998,0.218803675
851,500,0.2,agentd,0.16317160215,0.038546930057032955,0.08692414999999999,0.237126
851,500,0.2,mat2v1,-0.34645373275,0.032412490308703995,-0.41092087499999996,-0.28350329999999996
851,500,0.2,mat3v1,0.1994459765,0.018420449200131667,0.16282639999999998,0.23638540000000002
852,500,0.2,Intercept,-0.06845748397975,0.07014893302905939,-0.20249655,0.0781676425000001
852,500,0.2,agentd,0.1536501287025,0.039811258498701374,0.07628986,0.232741475
852,500,0.2,mat2v1,-0.36750678475,0.031398850340340345,-0.43143302499999997,-0.3061951
852,500,0.2,mat3v1,0.20755081449999999,0.020204568419304143,0.167377475,0.247521725
853,500,0.2,Intercept,0.07549033957875,0.04381014691906409,-0.024290412499999997,0.155822525
853,500,0.2,agentd,0.202550018075,0.03891858134339652,0.1277598,0.277291225
853,500,0.2,mat2v1,-0.33392083275,0.031925878858686134,-0.39419424999999997,-0.271382825
853,500,0.2,mat3v1,0.2172324475,0.01877441680326767,0.17998917500000003,0.253983175
854,500,0.2,Intercept,-0.0308122944986075,0.06791727988425905,-0.164217725,0.10521920000000004
854,500,0.2,agentd,0.2056132261,0.038593461247898093,0.13153157499999998,0.27932512499999995
854,500,0.2,mat2v1,-0.402102746,0.0319490203073292,-0.46571337500000004,-0.33984824999999996
854,500,0.2,mat3v1,0.2128379825,0.01958360785991428,0.175961325,0.2513172
855,500,0.2,Intercept,-0.004048383585475,0.05282378314573629,-0.11243595,0.102805775
855,500,0.2,agentd,0.1555584117,0.040069242328572605,0.07885582000000001,0.234953025
855,500,0.2,mat2v1,-0.36107052525,0.03194435803911225,-0.4246178,-0.29925962500000003
855,500,0.2,mat3v1,0.18711703925,0.02065156804855083,0.146580825,0.22686932500000004
856,500,0.2,Intercept,-0.0222401233467,0.04914746593761419,-0.118729275,0.08513759250000001
856,500,0.2,agentd,0.1874061362,0.04185185222660222,0.103642975,0.2698105
856,500,0.2,mat2v1,-0.36122961525,0.031246605588310154,-0.42237025000000006,-0.299706
856,500,0.2,mat3v1,0.196862921,0.019123298802574105,0.158889725,0.234635325
857,500,0.2,Intercept,-0.04188043380765,0.0654965543784623,-0.16728292500000003,0.09544852500000003
857,500,0.2,agentd,0.145437427575,0.038505546226290877,0.0716157875,0.221473575
857,500,0.2,mat2v1,-0.39859652425,0.031912821936416064,-0.460604225,-0.33436659999999996
857,500,0.2,mat3v1,0.205435207,0.018839822033228232,0.16832915,0.242761
858,500,0.2,Intercept,-0.010837683677785,0.05831292538547521,-0.12666875,0.11219105
858,500,0.2,agentd,0.165010488025,0.04002954162817768,0.08766742500000001,0.24330954999999999
858,500,0.2,mat2v1,-0.368046375,0.03315426033386126,-0.432231875,-0.30234447499999995
858,500,0.2,mat3v1,0.2019727925,0.018117258901347865,0.16528964999999998,0.23744535
859,500,0.2,Intercept,-0.06740859302125,0.04828243548603228,-0.15405714999999998,0.041872347500000025
859,500,0.2,agentd,0.194311492675,0.03952621867423843,0.115169075,0.2713611000000001
859,500,0.2,mat2v1,-0.3553025975,0.03264646571809059,-0.4185368,-0.29084905000000005
859,500,0.2,mat3v1,0.205427334,0.018817969093811584,0.16826365000000001,0.24167595000000003
860,500,0.2,Intercept,-0.0633944138042,0.04289367203109589,-0.13700252500000001,0.058015107500000024
860,500,0.2,agentd,0.1500472998,0.038846823298935455,0.07263164750000001,0.22618605
860,500,0.2,mat2v1,-0.37576162125,0.03130743200022018,-0.43381832499999995,-0.3140207
860,500,0.2,mat3v1,0.17770978825,0.019838778184766773,0.13926834999999999,0.2170387
861,500,0.2,Intercept,0.032361008609075,0.0519758027701236,-0.076485565,0.12916847500000003
861,500,0.2,agentd,0.112499915323,0.039599154330080634,0.034556542499999995,0.188029
861,500,0.2,mat2v1,-0.40470441375,0.032170913130551246,-0.467268725,-0.34243547500000004
861,500,0.2,mat3v1,0.18416808225,0.01888632865067905,0.146851325,0.221507625
862,500,0.2,Intercept,-0.026345621068625,0.05514209752502557,-0.1282822,0.08817651750000004
862,500,0.2,agentd,0.1387237600775,0.040002089276193004,0.05953699750000001,0.21682475000000007
862,500,0.2,mat2v1,-0.3618273225,0.03337104216424437,-0.42651535,-0.29770554999999993
862,500,0.2,mat3v1,0.20164513075,0.019275814398303226,0.164939425,0.239010475
863,500,0.2,Intercept,-0.0778705052668,0.05971484529773799,-0.186809925,0.05110732750000001
863,500,0.2,agentd,0.193510204325,0.041832071310240665,0.1088619,0.271857525
863,500,0.2,mat2v1,-0.3394590705,0.03350986171852442,-0.406020825,-0.2728279
863,500,0.2,mat3v1,0.20838798075,0.02108902380319256,0.16736515,0.250372225
864,500,0.2,Intercept,-0.045539706261775,0.05899560772411258,-0.15405785,0.08354449250000004
864,500,0.2,agentd,0.1667296267,0.03950646509871797,0.0897646625,0.244552325
864,500,0.2,mat2v1,-0.31127744575,0.0334497753429254,-0.3758795,-0.24317689999999997
864,500,0.2,mat3v1,0.23741359925,0.018105020977612796,0.20218787500000002,0.27299515
865,500,0.2,Intercept,0.023791207434955,0.06765664533202434,-0.11142724999999999,0.1542312
865,500,0.2,agentd,0.204136809375,0.0407197719959101,0.125495475,0.283827775
865,500,0.2,mat2v1,-0.396690756,0.03216491382460553,-0.45898315,-0.3337007
865,500,0.2,mat3v1,0.18024919875,0.019454865502842263,0.142691075,0.2179414
866,500,0.2,Intercept,-0.012524002383925,0.03547421423091684,-0.0849396675,0.0587019775
866,500,0.2,agentd,0.1637333269,0.03993425389889445,0.085357185,0.2407719
866,500,0.2,mat2v1,-0.307961796,0.03056382730945741,-0.366879525,-0.247941375
866,500,0.2,mat3v1,0.1932368965,0.018870943615782048,0.15652280000000002,0.2303301
867,500,0.2,Intercept,-0.097304251259175,0.055911296581501686,-0.19113515,0.028266042500000154
867,500,0.2,agentd,0.1655654228,0.039746089049437765,0.08772629749999998,0.24636605000000003
867,500,0.2,mat2v1,-0.3393210965,0.031871812887626486,-0.401738025,-0.278386975
867,500,0.2,mat3v1,0.183518069,0.019366590123044054,0.14499835,0.22213837500000003
868,500,0.2,Intercept,-0.049186045079975003,0.0626383859236821,-0.16557249999999998,0.08643434750000006
868,500,0.2,agentd,0.20370068125,0.04002311631980693,0.12567415,0.28089422500000005
868,500,0.2,mat2v1,-0.3788559175,0.032644446441539826,-0.44300047500000006,-0.31533154999999996
868,500,0.2,mat3v1,0.18880090125000001,0.019509854068032836,0.150318,0.22761960000000003
869,500,0.2,Intercept,-0.135209075315,0.062430678732177655,-0.238873025,0.010613962500000034
869,500,0.2,agentd,0.205782848125,0.03886087981273129,0.131967275,0.284210425
869,500,0.2,mat2v1,-0.33595587225,0.03293522718350121,-0.39906905,-0.27053600000000005
869,500,0.2,mat3v1,0.2013805525,0.019786986067859252,0.16293095,0.2400074
870,500,0.2,Intercept,-0.108371122814825,0.04386023717274074,-0.17640865,-9.494558249998987e-5
870,500,0.2,agentd,0.1545711178775,0.040280559644609346,0.075866665,0.237419975
870,500,0.2,mat2v1,-0.36245043,0.0318446591026728,-0.424514175,-0.3000914
870,500,0.2,mat3v1,0.19698435025,0.019423658818939173,0.1582661,0.234101475
871,500,0.2,Intercept,0.0414367729745,0.04788798399431155,-0.060880445,0.133782525
871,500,0.2,agentd,0.159059917575,0.03940767653289824,0.080035985,0.234482925
871,500,0.2,mat2v1,-0.29209494,0.03141017081174513,-0.354217875,-0.2308219
871,500,0.2,mat3v1,0.19946312525,0.01921116703325848,0.16177665,0.23657515
872,500,0.2,Intercept,-0.011330348993465,0.04908326166140283,-0.10946004999999999,0.08867948250000011
872,500,0.2,agentd,0.18748568645,0.038332550471498424,0.11309617500000001,0.260376225
872,500,0.2,mat2v1,-0.2789867095,0.03171403864035343,-0.3398213,-0.2163135
872,500,0.2,mat3v1,0.23256201025,0.01864702644376426,0.19596260000000001,0.26882100000000003
873,500,0.2,Intercept,0.011478732950675,0.04109662763300347,-0.08311308999999999,0.08677843250000002
873,500,0.2,agentd,0.187905865,0.03956984782394965,0.110997275,0.2631714
873,500,0.2,mat2v1,-0.407554924,0.030467283270160305,-0.46672824999999996,-0.34760815
873,500,0.2,mat3v1,0.21980649725,0.018445359882455284,0.1836361,0.256730625
874,500,0.2,Intercept,-0.018374729964985,0.03642542630777693,-0.0890275025,0.062435110000000016
874,500,0.2,agentd,0.14345232365,0.040186263777033125,0.06548958749999999,0.22294300000000003
874,500,0.2,mat2v1,-0.4021319735,0.03008421421928111,-0.45969614999999997,-0.34189882499999996
874,500,0.2,mat3v1,0.19463451125,0.019930438940499118,0.15490020000000002,0.23263360000000002
875,500,0.2,Intercept,0.09247260091345,0.07243128274970459,-0.060308417499999996,0.22775912500000006
875,500,0.2,agentd,0.21784621605,0.038998823212836105,0.1422247,0.29275165000000003
875,500,0.2,mat2v1,-0.346530278,0.03158166644372264,-0.408851175,-0.28511955
875,500,0.2,mat3v1,0.17068242945,0.019679759607338535,0.132251375,0.20908742500000008
876,500,0.2,Intercept,-0.016202406615205,0.05704664225757594,-0.12842669999999998,0.10072367500000007
876,500,0.2,agentd,0.2169002761,0.04039501797265291,0.137708375,0.29623825000000004
876,500,0.2,mat2v1,-0.31448165375,0.032893309867690027,-0.378955575,-0.24979474999999998
876,500,0.2,mat3v1,0.2195069675,0.019341702356875396,0.18296485,0.2594853750000001
877,500,0.2,Intercept,0.016075441028075,0.05695475416134414,-0.10520215,0.12889700000000004
877,500,0.2,agentd,0.22333864615,0.03931213420748436,0.1447824,0.29834445000000004
877,500,0.2,mat2v1,-0.3833623655,0.031977753633491375,-0.44461819999999996,-0.31868799999999997
877,500,0.2,mat3v1,0.18842693525,0.019292594968723473,0.15035232499999998,0.226111025
878,500,0.2,Intercept,-0.001471874310325,0.0664145826438787,-0.133665525,0.12903840000000005
878,500,0.2,agentd,0.24250046375,0.040788263255819586,0.16412925,0.32181932500000004
878,500,0.2,mat2v1,-0.3401414625,0.031705281861719455,-0.4015781,-0.27771064999999995
878,500,0.2,mat3v1,0.20861856125,0.01923707122181146,0.170830425,0.24705685
879,500,0.2,Intercept,-0.044892691934375,0.05531653860956312,-0.14879425,0.0738783925
879,500,0.2,agentd,0.13497904091775,0.0403752536782072,0.05323965,0.21185370000000003
879,500,0.2,mat2v1,-0.3476627715,0.0314214401932859,-0.409449575,-0.2860446
879,500,0.2,mat3v1,0.19197658,0.018343736500855086,0.156492625,0.22733405
880,500,0.2,Intercept,-0.07185558818975,0.04099341836121423,-0.146025925,0.02119852500000001
880,500,0.2,agentd,0.212623129875,0.03882618647592403,0.13617964999999999,0.2895123
880,500,0.2,mat2v1,-0.33588648625,0.03268818491384236,-0.400119225,-0.27122085
880,500,0.2,mat3v1,0.181279864,0.01853476777838486,0.14452267500000002,0.217259475
881,500,0.2,Intercept,0.017527625884075,0.07353623538353224,-0.13294785,0.16000182500000001
881,500,0.2,agentd,0.27051702425,0.04130181764139785,0.1929262,0.35177624999999996
881,500,0.2,mat2v1,-0.39639085875,0.029899295061992674,-0.45537615,-0.33951862499999996
881,500,0.2,mat3v1,0.21566449,0.019098677860860114,0.17872695,0.2537811
882,500,0.2,Intercept,0.0066680395789,0.056218696626283725,-0.10464544999999999,0.116909725
882,500,0.2,agentd,0.136282098315,0.042559582114828146,0.05339591750000001,0.22093150000000006
882,500,0.2,mat2v1,-0.34984999775,0.03237200339624838,-0.4122529,-0.28709284999999996
882,500,0.2,mat3v1,0.196416204,0.018327992166467594,0.16084382499999997,0.23285552500000004
883,500,0.2,Intercept,-0.0595128222191395,0.053624163169230826,-0.15952767499999998,0.05686939250000001
883,500,0.2,agentd,0.182307957825,0.03899553510610787,0.1073834,0.26221725
883,500,0.2,mat2v1,-0.367749188,0.0323998295908487,-0.430843475,-0.30498902499999997
883,500,0.2,mat3v1,0.176734694,0.01874851531561897,0.138970425,0.21215497500000002
884,500,0.2,Intercept,-0.11790522840925,0.04476383923460397,-0.18914535,-0.005957970999999978
884,500,0.2,agentd,0.15233999797,0.0386425212670598,0.07945763499999998,0.22771650000000002
884,500,0.2,mat2v1,-0.380218912,0.032069598630312376,-0.44493992499999996,-0.3176703
884,500,0.2,mat3v1,0.1952690885,0.01924441447946214,0.157160725,0.23246542500000003
885,500,0.2,Intercept,-0.049420579069425,0.04452212293116472,-0.13452055,0.048027387500000004
885,500,0.2,agentd,0.1849087416,0.0398799968025387,0.10696137500000001,0.264805225
885,500,0.2,mat2v1,-0.3480639,0.03163070684291367,-0.409538675,-0.284763875
885,500,0.2,mat3v1,0.176819947,0.019175688947175817,0.13873297499999998,0.214795375
886,500,0.2,Intercept,-0.064237459898175,0.06137963977375013,-0.17762002500000001,0.06261293250000002
886,500,0.2,agentd,0.084583105345325,0.039512156988871845,0.007552027750000002,0.16241837500000003
886,500,0.2,mat2v1,-0.36905951825,0.031398852314476935,-0.430699525,-0.30540787500000005
886,500,0.2,mat3v1,0.19045728425,0.018610672997860938,0.1533897,0.22686552500000004
887,500,0.2,Intercept,0.006516355839475,0.05461081089482744,-0.107516475,0.11065875000000001
887,500,0.2,agentd,0.17977503915,0.03836362667049063,0.10578575000000001,0.25687194999999996
887,500,0.2,mat2v1,-0.30165807475,0.03251324793536458,-0.367488325,-0.2396039
887,500,0.2,mat3v1,0.1894189195,0.018329984203559628,0.152877475,0.22446424999999998
888,500,0.2,Intercept,0.0374128811685,0.041131064794767865,-0.0537225775,0.11698295000000002
888,500,0.2,agentd,0.210303799,0.04060233361147834,0.129909125,0.29174997500000005
888,500,0.2,mat2v1,-0.3252259515,0.0303241320546832,-0.384781575,-0.26709127499999996
888,500,0.2,mat3v1,0.23335049025,0.01961679240201978,0.194389725,0.27210725
889,500,0.2,Intercept,0.014269702126395,0.06064265740820396,-0.1077901,0.1360196
889,500,0.2,agentd,0.20684504755,0.03911233743069368,0.13044314999999998,0.28464745
889,500,0.2,mat2v1,-0.40263409925,0.0306839992478712,-0.462371125,-0.34196602500000006
889,500,0.2,mat3v1,0.21643365275,0.019109772551744626,0.17875149999999998,0.253116375
890,500,0.2,Intercept,-0.0268235289797,0.06147081259837485,-0.144682625,0.100346775
890,500,0.2,agentd,0.1522754137,0.037471859333139554,0.07947130000000001,0.22581385
890,500,0.2,mat2v1,-0.4075526185,0.03098966059959317,-0.46835155,-0.345132175
890,500,0.2,mat3v1,0.230183009,0.019496236886207035,0.19108892500000002,0.26863822499999995
891,500,0.2,Intercept,-0.03200366934945,0.03710847456318024,-0.10246925,0.049402255000000006
891,500,0.2,agentd,0.13847964865,0.038440551853332054,0.06417458250000001,0.2142302
891,500,0.2,mat2v1,-0.31162372275,0.030491957746202218,-0.37181185,-0.25264727499999995
891,500,0.2,mat3v1,0.21257319,0.01892110518213004,0.175266725,0.25001602500000003
892,500,0.2,Intercept,-0.01183306214455,0.05062599701097912,-0.113120775,0.09230580000000009
892,500,0.2,agentd,0.168676246025,0.03983982910928244,0.09128133499999999,0.246257525
892,500,0.2,mat2v1,-0.35173701525,0.032908241205886916,-0.41614514999999996,-0.28920572499999997
892,500,0.2,mat3v1,0.204187948,0.019669056431372633,0.165260875,0.243064775
893,500,0.2,Intercept,0.04713396370315,0.04796699410852799,-0.05835223999999999,0.136152675
